syn,urg,cwr,ecn,ack,push,reset,fin,ns,res,srcbytes,dstbytes,wrong,duration,srcip,srcport,dstip,dstport,type,sample_rate
0,0,0,0,283,178,0,0,0,0,91,91,0,175.81955500000004,172.16.113.84,20551,195.73.151.50,23,6,1000
0,0,0,0,550,365,0,0,0,0,187,187,0,297.5966939999998,172.16.113.84,20551,195.73.151.50,23,6,1000
0,0,0,0,703,460,0,0,0,0,236,236,0,320.3389960000004,172.16.113.84,20551,195.73.151.50,23,6,1000
2,1,0,0,839,550,0,0,0,0,364,1668,0,1576.584011,172.16.113.105,20814,194.7.248.153,23,6,1000
0,0,0,0,1550,1024,0,0,0,0,533,1360,0,2424.661822,172.16.113.105,20814,194.7.248.153,23,6,1000
0,0,0,0,311,207,0,0,0,0,104,300,0,75.23932400000012,172.16.113.105,20814,194.7.248.153,23,6,1000
0,0,0,0,2423,1598,0,0,0,0,883,6065,0,2516.850691,172.16.113.105,20814,194.7.248.153,23,6,1000
0,0,0,0,397,263,0,0,0,0,137,593,0,597.3057429999999,172.16.113.105,20814,194.7.248.153,23,6,1000
0,0,0,0,1446,944,0,0,0,0,502,3328,0,1790.9259330000007,172.16.113.105,20814,194.7.248.153,23,6,1000
2,0,0,0,10,8,0,0,0,0,123,200,0,1.07644,197.182.91.233,12395,172.16.113.105,25,6,1000
2,0,0,0,7,3,0,1,0,0,342,1055,0,0.047869,172.16.115.87,21827,129.53.216.5,80,6,1000
2,0,0,0,97,52,0,0,0,0,759,775,0,5.629449,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,2424,1221,0,0,0,0,12120,17284,0,300.21861199999995,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,113,57,0,0,0,0,560,620,0,11.820063000000005,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1169,584,0,0,0,0,5860,6540,0,69.70969500000001,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,853,427,0,0,0,0,4220,5208,0,89.37963200000002,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1480,740,0,0,0,0,7420,8292,0,101.85814599999998,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,3524,1763,0,0,0,0,17520,25092,0,534.180071,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,274,137,0,0,0,0,1360,1420,0,13.589873000000123,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,307,188,0,0,0,0,1880,1936,0,15.429029999999786,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,363,205,0,0,0,0,2060,2520,0,60.5312620000002,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,519,259,0,0,0,0,2580,2664,0,40.65958799999999,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1833,946,0,0,0,0,9440,11056,0,405.11691299999984,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,206,103,0,0,0,0,1040,1044,0,146.7734260000002,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,581,307,0,0,0,0,3040,3476,0,73.42981799999984,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,291,148,0,0,0,0,1440,4596,0,115.62525300000016,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1130,565,0,0,0,0,5640,6284,0,88.6846929999997,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1573,791,0,0,0,0,7820,14780,0,132.68457500000022,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1150,592,0,0,0,0,5900,9140,0,116.24943900000015,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,251,153,0,0,0,0,1520,1724,0,43.919834999999686,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1648,849,0,0,0,0,8500,9496,0,178.43619200000012,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,324,162,0,0,0,0,1620,1812,0,12.760053999999855,195.115.218.108,12862,172.16.114.50,22,6,1000
0,0,0,0,1113,557,0,0,0,0,5580,6400,0,63.10012700000015,195.115.218.108,12862,172.16.114.50,22,6,1000
2,0,0,0,11,7,0,0,0,0,36,144,0,3.218941,172.16.114.50,1936,172.16.113.50,21,6,1000
2,0,0,0,847,548,0,0,0,0,317,2842,0,694.103314,194.27.251.21,12877,172.16.113.50,23,6,1000
0,0,0,0,282,181,0,0,0,0,90,1142,0,258.686327,194.27.251.21,12877,172.16.113.50,23,6,1000
0,0,0,0,270,176,0,0,0,0,93,182,0,273.19961300000006,194.27.251.21,12877,172.16.113.50,23,6,1000
0,0,0,0,266,176,0,0,0,0,89,184,0,19.90302599999995,194.27.251.21,12877,172.16.113.50,23,6,1000
0,0,0,0,1651,1071,0,0,0,0,549,9101,0,3281.917219,194.27.251.21,12877,172.16.113.50,23,6,1000
0,0,0,0,237,157,0,0,0,0,85,109,0,675.5806659999997,194.27.251.21,12877,172.16.113.50,23,6,1000
2,0,0,0,3,1,0,0,0,0,306,0,0,0.004847,172.16.113.105,26639,209.185.180.150,80,6,1000
2,0,0,0,22,2,0,2,0,0,321,16542,0,0.067762,172.16.115.87,27405,205.139.28.70,80,6,1000
2,0,0,0,215,140,0,0,0,0,153,1426,0,4.012561,172.16.113.105,28239,172.16.112.50,23,6,1000
2,0,0,0,6,3,0,1,0,0,196,1963,0,0.023533000000000002,172.16.116.194,30771,152.163.210.24,80,6,1000
2,0,0,0,6,2,0,1,0,0,224,716,0,0.032674,172.16.112.207,31163,209.143.228.181,80,6,1000
2,0,0,0,273,178,0,0,0,0,842,2078,0,4.505545,172.16.114.207,32295,172.16.112.50,23,6,1000
2,0,0,0,53,34,0,0,0,0,92,872,0,2.630666,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,142,86,0,0,0,0,57,5241,0,677.9143230000001,172.16.113.204,2600,195.115.218.108,23,6,1000
0,1,0,0,527,353,0,0,0,0,164,46284,0,811.8236469999998,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,359,217,0,0,0,0,110,46591,0,293.04793100000006,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,1551,1022,0,0,0,0,524,2064,0,1586.8181880000002,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,633,419,0,0,0,0,214,670,0,294.1986090000001,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,86,57,0,0,0,0,31,196,0,606.6353320000002,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,363,239,0,0,0,0,126,524,0,734.6438629999992,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,1072,709,0,0,0,0,361,1043,0,778.0737750000008,172.16.113.204,2600,195.115.218.108,23,6,1000
0,0,0,0,821,540,0,0,0,0,282,940,0,729.0857639999996,172.16.113.204,2600,195.115.218.108,23,6,1000
2,0,0,0,4,1,0,0,0,0,322,0,0,0.021922999999999998,172.16.115.87,3772,207.18.199.3,80,6,1000
2,0,0,0,3,1,0,0,0,0,291,0,0,0.004303,172.16.112.194,4672,209.67.29.11,80,6,1000
2,0,0,0,3,1,0,0,0,0,327,0,0,0.005282,172.16.115.87,6168,209.84.4.31,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.52,8285,206.132.25.51,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.117.52,8561,209.67.29.11,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.004627,172.16.117.52,9921,207.25.71.141,80,6,1000
2,0,0,0,9,3,0,2,0,0,257,1510,0,0.031588,172.16.112.207,10574,206.96.221.5,80,6,1000
2,0,0,0,9,1,0,0,0,0,268,5840,0,0.073103,172.16.112.207,12385,209.1.245.15,80,6,1000
2,0,0,0,5,2,0,0,0,0,321,2669,0,0.024933,172.16.115.87,12498,216.25.27.253,80,6,1000
2,0,0,0,8,2,0,2,0,0,229,281,0,0.024874,172.16.112.207,15399,208.209.46.36,80,6,1000
2,0,0,0,492,323,0,0,0,0,234,546,0,10.049303,172.16.113.105,17162,172.16.114.50,23,6,1000
0,0,0,0,328,203,0,0,0,0,117,6006,0,14.720176,172.16.113.105,17162,172.16.114.50,23,6,1000
2,0,0,0,12,2,0,0,0,0,322,9508,0,0.055112,172.16.112.194,19174,209.67.29.11,80,6,1000
2,0,0,0,4,1,0,1,0,0,17,0,0,0.016771,172.16.114.148,20,194.7.248.153,13506,6,1000
2,0,0,0,1492,986,0,0,0,0,573,4185,0,558.6910849999999,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,261,172,0,0,0,0,87,96,0,82.13942499999995,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,27,17,0,0,0,0,9,17,0,81.04085999999995,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,2066,1370,0,0,0,0,697,1037,0,1720.626682,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,1413,936,0,0,0,0,474,1096,0,838.9042159999998,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,102,66,0,0,0,0,34,156,0,150.30708000000004,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,202,134,0,0,0,0,68,241,0,150.2497440000002,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,1347,891,0,0,0,0,437,48018,0,1364.128681,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,462,306,0,0,0,0,154,346,0,327.59872,172.16.113.84,20548,195.73.151.50,23,6,1000
0,0,0,0,616,400,0,0,0,0,207,1064,0,1092.8610950000002,172.16.113.84,20548,195.73.151.50,23,6,1000
2,0,0,0,6,1,0,0,0,0,232,2920,0,0.071612,172.16.113.105,20571,207.25.71.142,80,6,1000
2,0,0,0,3,1,0,0,0,0,264,0,0,0.0060030000000000005,172.16.115.87,21190,199.95.74.91,80,6,1000
2,0,0,0,3,1,0,0,0,0,235,0,0,0.004941,172.16.117.52,21707,140.175.174.30,80,6,1000
2,0,0,0,3,0,0,0,0,0,1460,0,0,0.010019,172.16.114.148,20,135.8.60.182,14104,6,1000
2,0,0,0,8,2,0,2,0,0,199,535,0,0.032381,172.16.116.194,22156,206.79.229.16,80,6,1000
2,0,0,0,17,2,0,0,0,0,250,14600,0,0.099623,172.16.112.194,23049,209.67.29.11,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003322,172.16.112.207,24668,208.209.46.36,80,6,1000
2,0,0,0,9,6,0,0,0,0,103,281,0,0.034395999999999996,196.37.75.158,14354,172.16.114.50,25,6,1000
2,0,0,0,6,1,0,0,0,0,330,2920,0,0.032293,172.16.115.87,26064,24.128.1.72,80,6,1000
2,0,0,0,4,1,0,0,0,0,312,0,0,0.0182,172.16.115.87,28736,199.35.192.170,80,6,1000
2,0,0,0,8,2,0,2,0,0,296,2666,0,0.02756,172.16.113.105,28823,207.25.71.177,80,6,1000
2,0,0,0,81,49,0,0,0,0,99,224,0,2.859789,172.16.114.168,30781,172.16.114.50,23,6,1000
2,0,0,0,28,2,0,0,0,0,347,27740,0,0.091262,172.16.115.5,31810,209.1.23.16,80,6,1000
2,0,0,0,23,1,0,0,0,0,262,21900,0,0.09991599999999999,172.16.115.87,32543,131.84.1.31,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.0036369999999999996,172.16.115.5,1638,207.25.146.153,80,6,1000
2,0,0,0,6,1,0,0,0,0,190,2920,0,0.046432999999999995,172.16.112.207,2644,206.66.251.29,80,6,1000
2,0,0,0,5,2,0,1,0,0,208,1018,0,0.022239,172.16.116.194,4125,207.212.114.4,80,6,1000
2,0,0,0,14,10,0,0,0,0,138,138,0,0.30143600000000004,172.16.113.105,4184,172.16.112.100,25,6,1000
2,0,0,0,32,21,0,0,0,0,83,753,0,2.065646,194.7.248.153,14555,172.16.112.194,23,6,1000
2,0,0,0,35,1,0,0,0,0,231,36500,0,0.109857,172.16.116.194,5857,205.136.38.8,80,6,1000
2,0,0,0,25,2,0,1,0,0,326,22864,0,0.07567,172.16.115.5,7320,206.105.64.87,80,6,1000
2,0,0,0,4,1,0,0,0,0,307,0,0,0.027469,172.16.115.87,8484,209.1.28.24,80,6,1000
2,0,0,0,43,28,0,0,0,0,59,121,0,1.408311,172.16.113.105,10886,172.16.112.50,23,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.001927,172.16.113.105,12035,207.18.199.3,80,6,1000
2,0,0,0,16,2,0,0,0,0,364,12386,0,0.05480499999999999,172.16.115.87,12378,136.149.15.15,80,6,1000
2,0,0,0,19,1,0,0,0,0,181,17520,0,0.09360399999999999,172.16.117.52,12387,143.158.17.89,80,6,1000
2,0,0,0,9,2,0,2,0,0,203,657,0,0.030719999999999997,172.16.116.194,12880,207.121.191.100,80,6,1000
2,0,0,0,37,24,0,0,0,0,57,119,0,1.209775,172.16.113.204,13662,172.16.112.50,23,6,1000
0,0,0,0,842,559,0,0,0,0,13337,14485,0,7.093966999999999,172.16.113.204,13662,172.16.112.50,23,6,1000
0,0,0,0,696,466,0,0,0,0,17606,17292,0,5.823671000000001,172.16.113.204,13662,172.16.112.50,23,6,1000
2,0,0,0,2015,1323,0,0,0,0,757,4311,0,236.58601299999998,172.16.112.207,13803,194.27.251.21,23,6,1000
2,0,0,0,120,76,0,0,0,0,115,533,0,367.238743,197.182.91.233,14867,172.16.114.50,23,6,1000
2,0,0,0,2071,1357,0,0,0,0,711,23351,0,778.081816,172.16.114.169,13921,172.16.112.50,23,6,1000
2,0,0,0,2589,1704,0,0,0,0,932,5336,0,3876.525336,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,2570,1713,0,0,0,0,873,872,0,1715.0701269999995,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,1102,735,0,0,0,0,374,375,0,803.0900420000007,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,1620,1080,0,0,0,0,550,550,0,935.740205,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,937,625,0,0,0,0,320,319,0,861.8198939999992,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,302,201,0,0,0,0,101,102,0,136.8097369999996,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,784,523,0,0,0,0,303,302,0,333.1801930000001,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,244,163,0,0,0,0,84,85,0,91.97032100000071,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,472,314,0,0,0,0,159,159,0,155.06945900000028,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,264,176,0,0,0,0,89,89,0,181.7300479999994,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,1471,981,0,0,0,0,499,498,0,677.7901999999995,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,957,634,0,0,0,0,325,1052,0,1671.2400660000005,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,768,503,0,0,0,0,255,5098,0,1455.409898,197.218.177.69,14942,172.16.112.50,23,6,1000
0,0,0,0,208,136,0,0,0,0,70,238,0,73.55041100000017,197.218.177.69,14942,172.16.112.50,23,6,1000
2,0,0,0,24,16,0,2,0,0,1465,323,0,1.310418,194.27.251.21,14959,172.16.114.148,25,6,1000
2,0,0,0,26,20,0,1,0,0,1570,408,0,0.9410850000000001,172.16.113.105,14571,195.73.151.50,25,6,1000
2,0,0,0,12,2,0,2,0,0,221,3145,0,0.102699,172.16.112.207,15911,209.67.29.11,80,6,1000
2,0,0,0,6,2,0,1,0,0,292,998,0,0.063188,172.16.113.204,16504,209.1.224.190,80,6,1000
2,0,0,0,6,2,0,1,0,0,208,938,0,0.026958,172.16.117.52,18524,209.84.4.31,80,6,1000
2,0,0,0,9,2,0,2,0,0,215,2638,0,0.035794,172.16.112.207,19647,206.25.91.137,80,6,1000
2,0,0,0,4,2,0,0,0,0,298,292,0,0.022543999999999998,172.16.114.148,20608,205.181.112.65,80,6,1000
2,0,0,0,4,2,0,0,0,0,305,662,0,0.024911000000000003,172.16.115.87,21555,216.40.24.2,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.004027,172.16.117.52,22641,206.79.171.51,80,6,1000
2,0,0,0,7,1,0,0,0,0,236,2920,0,0.088301,172.16.113.105,23088,204.71.188.51,80,6,1000
2,0,0,0,29,27,0,0,0,0,473,581,0,5.169797,135.13.216.191,15324,172.16.113.105,25,6,1000
2,0,0,0,1369,902,0,0,0,0,532,4686,0,622.01472,172.16.114.207,23579,196.37.75.158,23,6,1000
0,0,0,0,1698,1117,0,0,0,0,584,10607,0,1603.238586,172.16.114.207,23579,196.37.75.158,23,6,1000
0,0,0,0,496,329,0,0,0,0,168,167,0,206.6970900000001,172.16.114.207,23579,196.37.75.158,23,6,1000
0,0,0,0,1141,749,0,0,0,0,395,3383,0,1545.8989349999995,172.16.114.207,23579,196.37.75.158,23,6,1000
0,0,0,0,288,192,0,0,0,0,98,98,0,242.2281939999998,172.16.114.207,23579,196.37.75.158,23,6,1000
2,0,0,0,5,3,0,0,0,0,334,1656,0,0.024516999999999997,172.16.115.5,24084,209.185.180.150,80,6,1000
2,0,0,0,8,3,0,1,0,0,280,1219,0,0.031754000000000004,172.16.112.207,24628,198.68.244.246,80,6,1000
2,0,0,0,43,32,0,0,0,0,4241,800,0,1.04034,135.13.216.191,15448,172.16.113.50,25,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,25151,206.79.21.13,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.005219,172.16.113.204,27223,207.25.71.141,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.115.5,29260,209.185.180.150,80,6,1000
2,0,0,0,11,3,0,0,0,0,342,5989,0,0.043725,172.16.113.204,29629,207.25.71.141,80,6,1000
2,0,0,0,96,61,0,0,0,0,107,990,0,21.819764000000003,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1075,705,0,0,0,0,356,4545,0,190.959893,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,116,75,0,0,0,0,36,1422,0,27.65830600000001,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1040,678,0,0,0,0,336,8519,0,238.029187,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1190,790,0,0,0,0,403,403,0,87.39066499999996,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1908,1256,0,0,0,0,645,1560,0,297.21687300000013,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,233,154,0,0,0,0,76,203,0,37.45844699999998,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1386,915,0,0,0,0,468,650,0,242.58828299999996,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,777,516,0,0,0,0,264,265,0,130.06001800000013,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,279,185,0,0,0,0,95,94,0,30.64885800000002,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1366,907,0,0,0,0,461,462,0,139.80863699999986,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,392,258,0,0,0,0,133,133,0,64.88953000000015,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,1706,1135,0,0,0,0,576,576,0,135.8800379999998,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,69,46,0,0,0,0,24,24,0,9.7421310000002,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,5627,3733,0,0,0,0,1907,2210,0,756.0410849999997,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,472,314,0,0,0,0,162,162,0,63.260357000000106,172.16.113.105,29810,194.7.248.153,23,6,1000
0,0,0,0,309,205,0,0,0,0,105,104,0,49.19887800000015,172.16.113.105,29810,194.7.248.153,23,6,1000
2,0,0,0,8,3,0,1,0,0,305,1552,0,0.034619,172.16.113.204,30831,207.25.71.141,80,6,1000
2,0,0,0,3,1,0,0,0,0,301,0,0,0.009969,172.16.112.194,31866,140.140.138.108,80,6,1000
2,0,0,0,695,350,0,0,0,0,3779,4759,0,457.929146,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,835,417,0,0,0,0,4160,4228,0,503.27979000000005,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,603,302,0,0,0,0,3040,4252,0,355.1712780000001,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,695,347,0,0,0,0,3480,4752,0,495.308896,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,159,81,0,0,0,0,820,1184,0,85.6300329999999,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,157,78,0,0,0,0,780,916,0,263.76240200000007,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,263,132,0,0,0,0,1320,1704,0,122.51788299999998,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,880,449,0,0,0,0,4460,4864,0,376.5995560000002,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1040,520,0,0,0,0,5200,5200,0,165.67006300000003,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,237,119,0,0,0,0,1200,1180,0,50.2705189999997,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,965,482,0,0,0,0,4840,5344,0,298.227637,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,519,260,0,0,0,0,2560,2640,0,225.47897200000037,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,994,497,0,0,0,0,4920,5748,0,404.41308399999986,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,274,137,0,0,0,0,1360,1828,0,187.70428300000003,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1102,551,0,0,0,0,5520,6540,0,535.7462090000004,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,2035,1029,0,0,0,0,10280,10844,0,519.339473,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,740,370,0,0,0,0,3700,3700,0,108.26999699999942,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,709,355,0,0,0,0,3520,6632,0,200.3782950000004,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,228,114,0,0,0,0,1140,1140,0,103.72189199999956,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,550,275,0,0,0,0,2720,2852,0,211.4398860000001,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,477,239,0,0,0,0,2400,2380,0,68.29037400000016,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,63,31,0,0,0,0,300,320,0,36.61965899999996,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,420,210,0,0,0,0,2100,2100,0,50.13997099999961,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,907,454,0,0,0,0,4540,4540,0,193.02508000000037,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1323,661,0,0,0,0,6620,6600,0,272.45888000000014,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1366,683,0,0,0,0,6820,6840,0,190.76598300000026,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,186,115,0,0,0,0,1160,1140,0,43.292912999999324,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,907,461,0,0,0,0,4600,4620,0,106.90726900000028,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,2212,1107,0,0,0,0,11080,11060,0,484.39033500000005,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,191,95,0,0,0,0,940,960,0,28.22956400000021,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,2098,1065,0,0,0,0,10668,10648,0,348.11823300000015,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,593,297,0,0,0,0,2960,2980,0,123.81942399999936,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,432,216,0,0,0,0,2160,2160,0,89.83961500000078,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1674,837,0,0,0,0,8380,8360,0,333.8585089999997,197.218.177.69,15574,172.16.114.50,22,6,1000
0,0,0,0,1422,728,0,0,0,0,7220,7668,0,454.21783499999947,197.218.177.69,15574,172.16.114.50,22,6,1000
2,0,0,0,17,2,0,0,0,0,420,13826,0,0.06402999999999999,172.16.113.204,32613,206.132.25.51,80,6,1000
2,0,0,0,31,1,0,0,0,0,265,30660,0,0.160588,172.16.115.5,2178,208.213.76.51,80,6,1000
2,0,0,0,7,1,0,0,0,0,189,2920,0,0.073772,172.16.117.52,3393,129.63.1.100,80,6,1000
2,0,0,0,5,1,0,0,0,0,349,1460,0,0.05157899999999999,172.16.115.5,4626,209.67.19.128,80,6,1000
2,0,0,0,195,122,0,0,0,0,125,1432,0,372.821911,172.16.114.50,3229,172.16.112.50,23,6,1000
0,0,0,0,412,263,0,0,0,0,140,1018,0,295.40852099999995,172.16.114.50,3229,172.16.112.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,305,0,0,0.019591,172.16.113.105,5425,166.77.12.123,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.148,6686,206.79.171.51,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.112.194,8561,209.185.69.11,80,6,1000
2,0,0,0,201,129,0,0,0,0,425,1643,0,3.6764949999999996,172.16.113.204,8844,172.16.112.50,23,6,1000
2,0,0,0,63,38,0,0,0,0,69,123,0,2.356837,172.16.113.204,9430,172.16.112.50,23,6,1000
2,0,0,0,7,3,0,1,0,0,203,1773,0,0.023863,172.16.117.52,9893,205.181.112.65,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.001864,172.16.113.204,12416,160.147.163.19,80,6,1000
2,0,0,0,20,1,0,0,0,0,234,18980,0,0.242548,172.16.113.105,13054,209.1.23.30,80,6,1000
2,0,0,0,6,2,0,1,0,0,307,371,0,0.020927,172.16.112.194,13894,207.155.121.128,80,6,1000
2,0,0,0,3,1,0,0,0,0,235,0,0,0.007004000000000001,172.16.113.204,14385,206.79.229.17,80,6,1000
2,0,0,0,78,51,0,2,0,0,327,1054,0,23.522654,172.16.114.148,14443,197.218.177.69,21,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.112.194,14952,200.223.84.233,80,6,1000
2,0,0,0,556,416,0,0,0,0,266,3561,0,1086.6666619999999,172.16.112.50,32893,172.16.113.50,23,6,1000
2,0,0,0,5,1,0,0,0,0,333,1460,0,0.035776,172.16.112.194,16491,207.25.146.153,80,6,1000
2,0,0,0,8,2,0,2,0,0,209,639,0,0.025294,172.16.112.207,17371,143.166.224.42,80,6,1000
2,0,0,0,11,2,0,0,0,0,226,8760,0,0.047589,172.16.117.103,18499,165.21.73.202,80,6,1000
2,0,0,0,5,1,0,0,0,0,313,1460,0,0.024814,172.16.112.194,19097,209.49.149.2,80,6,1000
2,0,0,0,7,2,0,1,0,0,214,184,0,0.023001,172.16.117.103,20489,199.95.74.90,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.168,21100,205.181.112.67,80,6,1000
2,0,0,0,3,1,0,0,0,0,318,0,0,0.003421,172.16.113.204,21977,209.185.152.101,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.002163,172.16.117.103,23079,207.25.71.5,80,6,1000
2,0,0,0,8,3,0,1,0,0,305,1517,0,0.024927,172.16.115.87,24745,202.139.249.250,80,6,1000
